module,type,name,res_id,src,value
stock,field,"stock.inventory.line.split,use_exist",0,Existing Lots,Lotes Existentes
stock,field,"stock.move.split,use_exist",0,Existing Lots,Lotes Existentes
stock,view,stock.move,0,Expected,Esperado
stock,view,stock.picking,0,Expected Date,Data Prevista
stock,field,"stock.picking,min_date",0,Expected Date,Data Prevista
stock,report,stock.picking.list,0,Expected Shipping Date,Data Prevista de Envio
stock,view,product.product,0,Expected Stock Variations,Variação de Estoque Esperada
stock,help,"stock.picking,min_date",0,Expected date for the picking to be processed,Data prevista para separação ser processada
stock,view,report.stock.inventory,0,Extended Filters...,Filtros Extendidos...
stock,view,report.stock.move,0,Extended Filters...,Filtros Extendidos...
stock,selection,"report.stock.inventory,month",0,February,Fevereiro
stock,selection,"report.stock.move,month",0,February,Fevereiro
stock,view,stock.fill.inventory,0,Fill Inventory,Preencha o Inventário
stock,selection,"stock.location,chained_location_type",0,Fixed Location,Localização Fixa
stock,help,"product.template,property_stock_procurement",0,"For the current product, this stock location will be used, instead of the default one, as the source location for stock moves generated by procurements","Para o produto atual, este local de estoque será usado, no lugar do padrão, como local origem para os movimentos de estoque gerados pelas aquisições"
stock,help,"product.template,property_stock_production",0,"For the current product, this stock location will be used, instead of the default one, as the source location for stock moves generated by production orders","Para o produto atual, este local de estoque deverá ser usado, no lugar do local padrão, como o local origem para o movimento de estoque gerado pelas ordens de produção"
stock,help,"product.template,property_stock_inventory",0,"For the current product, this stock location will be used, instead of the default one, as the source location for stock moves generated when you do an inventory","Para o produto atual, este local de estoque será usado no lugar do local padrão como local origem para movimentos de estoque gerados quando você fizer um inventário"
stock,view,stock.picking,0,Force Availability,Forçar Disponibilidade
stock,help,"product.product,track_incoming",0,Forces to specify a Production Lot for all moves containing this product and coming from a Supplier Location,Força a especificação do Lote de Produção para todos os movimentos contendo este produto e vindo do Local de Fornecedor
stock,help,"product.product,track_production",0,Forces to specify a Production Lot for all moves containing this product and generated by a Manufacturing Order,Força a especificação de um Lote de Produção para todos os movimentos que contém este produto e é gerado por um Pedido de Fabricação
stock,help,"product.product,track_outgoing",0,Forces to specify a Production Lot for all moves containing this product and going to a Customer Location,Força especificar um Lote de Produção para todos os movimentos que contém este produto e for para um Local de Cliente
stock,field,"stock.location.product,from_date",0,From,De
stock,view,report.stock.inventory,0,Future,Futuro
stock,view,stock.move,0,Future,Futuro
stock,code,addons/stock/product.py,433,Future Deliveries,Entregas Futuras
stock,code,addons/stock/product.py,439,Future P&L,P&L Futuro
stock,code,addons/stock/product.py,451,Future Productions,Produções Futuras
stock,code,addons/stock/product.py,445,Future Qty,Qtde Futura
stock,code,addons/stock/product.py,423,Future Receptions,Recebimento Futuro
stock,code,addons/stock/product.py,429,Future Stock,Estoque Futuro
stock,model,"ir.actions.act_window,name",stock.act_product_stock_move_futur_open,Future Stock Moves,Movimentos de Estoque Futuros
stock,view,report.stock.move,0,Future Stock-Moves,Movimentação Futura de Estoque
stock,view,stock.picking,0,General Information,Informação Geral
stock,view,stock.inventory,0,General Informations,Informações Gerais
stock,selection,"report.stock.move,type",0,Getting Goods,Recebimento de Mercadorias
stock,selection,"stock.location,chained_picking_type",0,Getting Goods,Recebimento de Mercadorias
stock,selection,"stock.picking,type",0,Getting Goods,Recebimento de Mercadorias
stock,report,lot.stock.overview,0,Grand Total:,Total Geral:
stock,report,lot.stock.overview_all,0,Grand Total:,Total Geral:
stock,view,report.stock.inventory,0,Group By...,Agrupar Por...
stock,view,report.stock.move,0,Group By...,Agrupar Por...
stock,view,stock.inventory,0,Group By...,Agrupar Por...
stock,view,stock.move,0,Group By...,Agrupar Por...
stock,view,stock.picking,0,Group By...,Agrupar Por...
stock,view,stock.production.lot,0,Group By...,Agrupar Por...
stock,field,"stock.invoice.onshipping,group",0,Group by partner,Agrupar por Parceiro
stock,field,"stock.location,posz",0,Height (Z),Altura (Z)
stock,model,"ir.actions.act_window,help",stock.action_reception_picking_move,"Here you can receive individual products, no matter what purchase order or picking order they come from. You will find the list of all products you are waiting for. Once you receive an order, you can filter based on the name of the supplier or the purchase order reference. Then you can confirm all products received using the buttons on the right of each line.","Aqui você pode receber os produtos individualmente, independentemente da ordem de compra ou ordem de separação que eles vêm. Você vai encontrar a lista de todos os produtos que você está esperando. Depois de receber um pedido, você pode filtrar com base no nome do fornecedor ou a referência da ordem de compra. Depois, você pode confirmar todos os produtos recebidos, utilizando os botões do lado direito de cada linha."
stock,code,addons/stock/wizard/stock_change_product_qty.py,88,INV: %s,FAT: %s
stock,field,"stock.location,icon",0,Icon,Ícone
stock,help,"stock.location,icon",0,Icon show in  hierarchical tree view,Ícone mostrado na hierarquia da visualização em árvore
stock,help,"stock.fill.inventory,set_stock_zero",0,"If checked, all product quantities will be set to zero to help ensure a real physical inventory is done","Se estiver marcada, todas as quantidades de produtos serão fixados em zero para ajudar a garantir um inventário físico real"
stock,help,"stock.fill.inventory,recursive",0,"If checked, products contained in child locations of selected location will be included as well.","Se marcado, produtos contidos nos locais filhos do selecionado serão incluídos também."
stock,help,"stock.change.standard.price,new_price",0,"If cost price is increased, stock variation account will be debited and stock output account will be credited with the value = (difference of amount * quantity available).
If cost price is decreased, stock variation account will be creadited and stock input account will be debited.","Se o preço de custo aumenta, a conta da variação estoque será debitado e conta saída de estoque será creditado com o valor = (diferença de quantidade quantidade disponível *).
Se o preço de custo é diminui, a conta variação de estoque será creditada e conta a entrada estoque será debitado."
stock,help,"product.product,valuation",0,"If real-time valuation is enabled for a product, the system will automatically write journal entries corresponding to stock moves.The inventory variation account set on the product category will represent the current inventory value, and the stock input and stock output account will hold the counterpart moves for incoming and outgoing products.","Se a avaliação em tempo real for habilitada para um produto, o sistema automaticamente fará lançamentos correspondentes na conta de movimentação do estoque. A variação do inventário definida na categoria de produto irá representar o valor do estoque atual, e a conta de entrada de estoque e saída de estoque irá realizar o movimentos de contrapartida para os produtos de entrada e saída."
stock,help,"stock.picking,backorder_id",0,If this picking was split this field links to the picking that contains the other part that has been processed already.,"Se esta lista de separação foi dividida, este campo relaciona a lista que contém a outra parte que já foi processada."
stock,model,"ir.actions.act_window,name",stock.action_view_stock_fill_inventory,Import Inventory,Importar Inventário
stock,model,"ir.model,name",stock.model_stock_fill_inventory,Import Inventory,Importar Inventário
stock,view,stock.fill.inventory,0,Import Inventory,Importar Inventário
stock,view,stock.fill.inventory,0,Import current product inventory from the following location,Importar inventário de produto atual do seguinte local
stock,field,"report.stock.move,product_qty_in",0,In Qty,Qtde Ent
stock,code,addons/stock/stock.py,2739,"In order to cancel this inventory, you must first unpost related journal entries.","Para cancelar este inventário, você precisa primeiro remover as entradas de diário relacionadas."
stock,field,"stock.fill.inventory,recursive",0,Include children,Incluir filho
stock,view,report.stock.move,0,Incoming,Entrada
stock,view,board.board,0,Incoming Products,Recebimento de Produtos
stock,model,"ir.actions.act_window,name",stock.action_stock_incoming_product_delay,Incoming Products,Recebimento de Produtos
stock,view,board.board,0,Incoming Shipments,Recebimentos
stock,model,"ir.actions.act_window,name",stock.action_incoming_product_board,Incoming Shipments,Recebimentos
stock,model,"ir.actions.act_window,name",stock.action_picking_tree4,Incoming Shipments,Recebimentos
stock,model,"ir.ui.menu,name",stock.menu_action_picking_tree4,Incoming Shipments,Recebimentos
stock,view,stock.picking,0,Incoming Shipments,Recebimentos
stock,view,stock.picking,0,Incoming Shipments Available,Recebimentos Disponíveis
stock,view,stock.picking,0,Incoming Shipments already processed,Recebimentos já processados
stock,model,"ir.actions.act_window,name",stock.action_incoterms_tree,Incoterms,Inconterms
stock,model,"ir.model,name",stock.model_stock_incoterms,Incoterms,Inconterms
stock,model,"ir.ui.menu,name",stock.menu_action_incoterm_open,Incoterms,Inconterms
stock,view,stock.incoterms,0,Incoterms,Inconterms
stock,help,"stock.incoterms,name",0,Incoterms are series of sales terms.They are used to divide transaction costs and responsibilities between buyer and seller and reflect state-of-the-art transportation practices.,Inconterms são séries de termos de vendas. São usados para dividir os custos e responsabilidades da transação entre o comprador e o vendedor e reflete o estado da arte em práticas de transporte.
stock,view,product.template,0,Information,Informação
stock,view,stock.picking,0,Input Picking List,Lista de Separação para Entrada
stock,code,addons/stock/stock.py,1751,Insufficient Stock in Lot !,Estoque Insuficiente no Lote !
stock,view,report.stock.inventory,0,Internal,Interno
stock,view,report.stock.move,0,Internal,Interno
stock,selection,"report.stock.move,type",0,Internal,Interno
stock,view,stock.location,0,Internal,Interno
stock,selection,"stock.location,chained_picking_type",0,Internal,Interno
stock,selection,"stock.picking,type",0,Internal,Interno
stock,selection,"report.stock.inventory,location_type",0,Internal Location,Localização Interna
stock,selection,"stock.location,usage",0,Internal Location,Localização Interna
stock,view,stock.location,0,Internal Locations,Localizações Internas
stock,model,"ir.actions.act_window,name",stock.action_picking_tree6,Internal Moves,Movimentação Interna
stock,model,"ir.ui.menu,name",stock.menu_action_picking_tree6,Internal Moves,Movimentação Interna
stock,field,"stock.picking,move_lines",0,Internal Moves,Movimentação Interna
stock,model,"ir.actions.act_window,help",stock.action_picking_tree6,"Internal Moves display all inventory operations you have to perform in your warehouse. All operations can be categorized into stock journals, so that each worker has his own list of operations to perform in his own journal. Most operations are prepared automatically by OpenERP according to your preconfigured logistics rules, but you can also record manual stock operations.","Movimentações internas exibem todas as operações de inventário você tem que executar no seu armazém. Todas as operações podem ser classificados em diários de estoque, de modo que cada trabalhador tem a sua própria lista de operações para realizar em seu próprio diário. A maioria das operações são preparadas automaticamente pelo OpenERP acordo com as regras pré-configuradas de logística, mas você também pode gravar operações de ações manuais."
stock,view,stock.picking,0,Internal Picking List,Lista de Separação Interna
stock,view,stock.picking,0,Internal Pickings to invoice,Separações Interna para faturar
stock,field,"stock.production.lot,ref",0,Internal Reference,Referência Interna
stock,code,addons/stock/stock.py,1343,Internal picking,Separação interna
stock,help,"stock.production.lot,ref",0,Internal reference number in case it differs from the manufacturer's serial number,Referencia interna se for diferente da referencia do fabricante
stock,field,"stock.inventory,inventory_line_id",0,Inventories,Inventários
stock,model,"ir.model,name",stock.model_stock_inventory,Inventory,Inventário
stock,selection,"report.stock.inventory,location_type",0,Inventory,Inventário
stock,field,"stock.inventory.line,inventory_id",0,Inventory,Inventário
stock,report,stock.inventory.move,0,Inventory,Inventário
stock,selection,"stock.location,usage",0,Inventory,Inventário
stock,code,addons/stock/stock.py,2709,Inventory '%s' is done.,Inventário '%s' concluído
stock,model,"ir.actions.act_window,name",stock.action_stock_inventory_report,Inventory Analysis,Análises de Inventário
stock,model,"ir.ui.menu,name",stock.menu_action_stock_inventory_report,Inventory Analysis,Análises de Inventário
stock,view,report.stock.inventory,0,Inventory Analysis,Análises de Inventário
stock,model,"ir.actions.act_window,help",stock.action_stock_inventory_report,Inventory Analysis allows you to easily check and analyse your company stock levels. Sort and group by selection criteria in order to better analyse and manage your company  activities.,A Análise de Inventário permite que você consulte e analise facilmente os níveis de estoque da empresa. Ordene e agrupe usando critérios de seleção para melhor analisar e gerenciar as atividades da sua empresa.
stock,model,"ir.ui.menu,name",stock.menu_stock_inventory_control,Inventory Control,Controle de Estoque
stock,help,"stock.location,chained_journal_id",0,"Inventory Journal in which the chained move will be written, if the Chaining Type is not Transparent (no journal is used if left empty)","Diário de Inventário no qual o movimento encadeado será escrito, caso o Tipo de Encadeamento não seja Transparente (nenhum diário será usado se deixar vazio)"
stock,model,"ir.model,name",stock.model_stock_inventory_line,Inventory Line,Linha do Inventário
stock,field,"report.stock.lines.date,id",0,Inventory Line Id,Id da Linha do Inventário
stock,field,"product.template,property_stock_inventory",0,Inventory Location,Localização do Inventário
stock,view,res.partner,0,Inventory Properties,Propriedades do Inventário
stock,field,"stock.inventory,name",0,Inventory Reference,Referência de Inventário
stock,model,"ir.model,name",stock.model_stock_inventory_line_split_lines,Inventory Split lines,Linhas de Inventário Divididas
stock,view,product.product,0,Inventory Valuation,Valorização de Inventário
stock,field,"product.product,valuation",0,Inventory Valuation,Valorização de Inventário
stock,model,"stock.location,name",stock.location_inventory,Inventory loss,Perda de Inventário
stock,view,stock.picking,0,Invoice Control,Controle de Faturas
stock,field,"stock.picking,invoice_state",0,Invoice Control,Controle de Faturas
stock,selection,"stock.picking,invoice_state",0,Invoiced,Faturado
stock,field,"stock.invoice.onshipping,invoice_date",0,Invoiced date,Data faturada
stock,field,"stock.return.picking,invoice_state",0,Invoicing,Faturamento
stock,view,stock.picking,0,Is a Back Order,É uma Devolução
stock,help,"stock.move,product_packaging",0,"It specifies attributes of packaging like type, quantity of packaging,etc.","Especifica atributos da embalagem como tipo, quantidade de embalagens, etc."
stock,help,"stock.picking,move_type",0,It specifies goods to be delivered all at once or by direct delivery,Especifica mercadorias para serem entregues todas de uma vez ou por entrega direta
stock,model,"ir.actions.report.xml,name",stock.report_move_labels,Item Labels,Etiquetas de Itens
stock,selection,"report.stock.inventory,month",0,January,Janeiro
stock,selection,"report.stock.move,month",0,January,Janeiro
stock,view,stock.picking,0,Journal,Diário
stock,report,stock.picking.list,0,Journal,Diário
stock,selection,"report.stock.inventory,month",0,July,Julho
stock,selection,"report.stock.move,month",0,July,Julho
stock,selection,"report.stock.inventory,month",0,June,Junho
stock,selection,"report.stock.move,month",0,June,Junho
stock,help,"stock.picking,location_id",0,Keep empty if you produce at the location where the finished products are needed.Set a location if you produce at a fixed location. This can be a partner location if you subcontract the manufacturing operations.,Mantenha vazio se você produzir no local onde os produtos acabados são necessários. Defina um local se você produz em um local fixo. Isto pode ser um local de parceiro se você tem operações de subcontratação.
stock,field,"report.stock.move,day_diff2",0,Lag (Days),Atraso (Dias)
stock,model,"ir.actions.act_window,name",stock.action_stock_line_date,Last Product Inventories,Últimos Inventários
stock,model,"ir.ui.menu,name",stock.menu_report_stock_line_date,Last Product Inventories,Últimos Inventários
stock,view,report.stock.inventory,0,Last month,Mês passado
stock,view,report.stock.move,0,Last month,Mês passado
stock,field,"report.stock.lines.date,date",0,Latest Inventory Date,Última Data de Inventário
stock,field,"stock.location,parent_left",0,Left Parent,Pai Esquerda
stock,help,"stock.location,company_id",0,Let this field empty if this location is shared between all companies,Deixe este campo vazio se este local é compartilhado entre todas as empresas.
stock,view,stock.location,0,Localization,Localização
stock,model,"ir.model,name",stock.model_stock_location,Location,Localização
stock,field,"product.product,location_id",0,Location,Localização
stock,view,report.stock.inventory,0,Location,Localização
stock,field,"report.stock.inventory,location_id",0,Location,Localização
stock,field,"stock.change.product.qty,location_id",0,Location,Localização
stock,field,"stock.fill.inventory,location_id",0,Location,Localização
stock,field,"stock.inventory.line,location_id",0,Location,Localização
stock,report,stock.inventory.move,0,Location,Localização
stock,view,stock.location,0,Location,Localização
stock,view,stock.move,0,Location,Localização
stock,field,"stock.move.consume,location_id",0,Location,Localização
stock,field,"stock.move.scrap,location_id",0,Location,Localização
stock,field,"stock.partial.move.line,location_id",0,Location,Localização
stock,field,"stock.partial.picking.line,location_id",0,Location,Localização
stock,field,"stock.picking,location_id",0,Location,Localização
stock,report,stock.picking.list,0,Location,Localização
stock,field,"stock.report.prodlots,location_id",0,Location,Localização
stock,field,"stock.report.tracklots,location_id",0,Location,Localização
stock,report,lot.stock.overview,0,Location / Product,Localização / Produto
stock,report,lot.stock.overview_all,0,Location / Product,Localização / Produto
stock,field,"stock.location,address_id",0,Location Address,Endereço de Localização
stock,model,"ir.actions.report.xml,name",stock.report_location_overview_all,Location Content,Conteúdo do Local
stock,report,lot.stock.overview_all,0,Location Content,Conteúdo do Local
stock,field,"stock.warehouse,lot_input_id",0,Location Input,Local de Entrada
stock,model,"ir.actions.report.xml,name",stock.report_location_overview,Location Inventory Overview,Resumo de Inventário do Local
stock,report,lot.stock.overview,0,Location Inventory Overview,Resumo de Inventário do Local
stock,field,"stock.location,complete_name",0,Location Name,Nome da Localização
stock,field,"stock.location,name",0,Location Name,Nome da Localização
stock,field,"stock.warehouse,lot_output_id",0,Location Output,Local de Saída
stock,field,"stock.warehouse,lot_stock_id",0,Location Stock,Localizacão do Estoque
stock,model,"ir.actions.act_window,name",stock.action_location_tree,Location Structure,Estrutura da Localização
stock,model,"ir.ui.menu,name",stock.menu_action_location_tree,Location Structure,Estrutura da Localização
stock,field,"report.stock.inventory,location_type",0,Location Type,Tipo de Localização
stock,field,"stock.location,usage",0,Location Type,Tipo de Localização
stock,help,"report.stock.move,location_dest_id",0,Location where the system will stock the finished products.,Local onde o sistema estocará os produtos acabados
stock,help,"stock.move,location_dest_id",0,Location where the system will stock the finished products.,Local onde o sistema estocará os produtos acabados
stock,help,"stock.picking,location_dest_id",0,Location where the system will stock the finished products.,Local onde o sistema estocará os produtos acabados
stock,model,"ir.actions.act_window,name",stock.action_location_form,Locations,Locais
stock,model,"ir.ui.menu,name",stock.menu_action_location_form,Locations,Locais
stock,view,stock.picking,0,Locations,Locais
stock,help,"stock.move,tracking_id",0,"Logistical shipping unit: pallet, box, pack ...","Unidade logística de envio: pallet, caixa, pacote ..."
stock,view,report.stock.inventory,0,Lot,Lote
stock,field,"report.stock.inventory,prodlot_id",0,Lot,Lote
stock,view,stock.move,0,Lot,Lote
stock,report,stock.picking.list,0,Lot,Lote
stock,view,stock.inventory,0,Lot Inventory,Lote de Inventário
stock,view,stock.move.split,0,Lot number,Número do lote
stock,view,product.product,0,Lots,Lotes
stock,view,stock.inventory.line.split,0,Lots,Lotes
stock,view,stock.move.split,0,Lots,Lotes
stock,view,stock.inventory.line.split,0,Lots Number,Números de Lote
stock,model,"res.groups,name",stock.group_stock_manager,Manager,Gerente
stock,selection,"stock.location,chained_auto_packing",0,Manual Operation,Operação Manual
stock,selection,"report.stock.inventory,month",0,March,Março
stock,selection,"report.stock.move,month",0,March,Março
stock,field,"stock.picking,max_date",0,Max. Expected Date,Data Prevista Máx.
stock,selection,"report.stock.inventory,month",0,May,Maio
stock,selection,"report.stock.move,month",0,May,Maio
stock,model,"ir.model,name",stock.model_stock_inventory_merge,Merge Inventory,Mesclar Inventário
stock,model,"ir.actions.act_window,name",stock.action_view_stock_merge_inventories,Merge inventories,Mesclar inventários
stock,view,stock.inventory.merge,0,Merge inventories,Mesclar inventários
stock,code,addons/stock/wizard/stock_inventory_merge.py,64,Merging is only allowed on draft inventories.,Só é possível mesclar em Inventários Provisórios
stock,code,addons/stock/stock.py,2522,Missing partial picking data for move #%s,Faltando dados de separação parcial para movimentação #%s
stock,view,report.stock.inventory,0,Month,Mês
stock,view,report.stock.move,0,Month,Mês
stock,field,"report.stock.move,month",0,Month,Mês
stock,view,report.stock.move,0,Month Planned,Mês Planejado
stock,view,report.stock.inventory,0,Month-1,Mês-1
stock,view,report.stock.move,0,Month-1,Mês-1
stock,field,"stock.partial.move.line,move_id",0,Move,Movimento
stock,field,"stock.partial.picking.line,move_id",0,Move,Movimento
stock,field,"stock.return.picking.memory,move_id",0,Move,Movimento
stock,field,"stock.move,move_history_ids",0,Move History (child moves),Histórico de movimentação (filhos)
stock,field,"stock.move,move_history_ids2",0,Move History (parent moves),Histórico de Movimentação (pais)
stock,view,stock.move,0,Move Information,Informação da Movimentação
stock,view,stock.picking,0,Move Information,Informação da Movimentação
stock,help,"stock.move,date",0,"Move date: scheduled date until move is done, then date of actual move processing","Data do movimento: data agendada até o movimento ser concluído, depois será a data do processamento do movimento atual"
stock,view,stock.move,0,Moves,Movimentos
stock,field,"stock.partial.move,move_ids",0,Moves,Movimentos
stock,field,"stock.return.picking,product_return_moves",0,Moves,Movimentos
stock,model,"ir.actions.act_window,name",stock.action_stock_move_report,Moves Analysis,Análise de Movimentos
stock,model,"ir.ui.menu,name",stock.menu_action_stock_move_report,Moves Analysis,Análise de Movimentos
stock,view,report.stock.move,0,Moves Analysis,Análise de Movimentos
stock,model,"ir.actions.act_window,help",stock.action_stock_move_report,Moves Analysis allows you to easily check and analyse your company stock moves. Use this report when you want to analyse the different routes taken by your products and inventory management performance.,A Análise de Movimentação permite que você consulte e analise facilmente os movimentos de estoque de sua empresa. Use este relatório quando você quiser analisar as diferentes rotas usadas pelos produtos e performance de gerenciamento do inventário.
stock,model,"ir.model,name",stock.model_report_stock_move,Moves Statistics,Estatísticas de Movimentação
stock,field,"stock.tracking,move_ids",0,Moves for this pack,Movimentações desta embalagem
stock,field,"stock.production.lot,move_ids",0,Moves for this production lot,Movimentações deste lote de produção
stock,field,"stock.incoterms,name",0,Name,Nome
stock,field,"stock.move,name",0,Name,Nome
stock,field,"stock.warehouse,name",0,Name,Nome
stock,field,"stock.partial.move.line,update_cost",0,Need cost update,Necessário atualização de custo
stock,field,"stock.partial.picking.line,update_cost",0,Need cost update,Necessário atualização de custo
stock,selection,"stock.move,state",0,New,Novo
stock,selection,"stock.picking,state",0,New,Novo
stock,report,stock.picking.list,0,New,Novo
stock,view,stock.move,0,New pack,Nova embalagem
stock,view,stock.picking,0,New pack,Nova embalagem
stock,code,addons/stock/wizard/stock_invoice_onshipping.py,112,No Invoices were created,Nenhuma fatura foi criada
stock,selection,"stock.return.picking,invoice_state",0,No invoicing,Sem faturamento
stock,code,addons/stock/wizard/stock_fill_inventory.py,116,No product in this location.,Nenhum produto neste local
stock,report,stock.picking.list,0,Non Assigned Products:,Produtos não atribuídos
stock,view,report.stock.lines.date,0,Non Inv,Sem Fat
stock,selection,"stock.location,chained_location_type",0,None,Nenhum
stock,code,addons/stock/wizard/stock_invoice_onshipping.py,98,None of these picking lists require invoicing.,Nenhuma destas listas de separação precisam de faturamento.
stock,selection,"stock.picking,invoice_state",0,Not Applicable,Não Aplicável
stock,code,addons/stock/stock.py,744,"Not enough stock, unable to reserve the products.","Estoque insuficiente, impossível reservar os produtos."
stock,selection,"stock.move,priority",0,Not urgent,Não urgente
stock,field,"stock.move,note",0,Notes,Observações
stock,view,stock.picking,0,Notes,Observações
stock,field,"stock.picking,note",0,Notes,Observações
stock,selection,"report.stock.move,month",0,November,Novembro
stock,selection,"report.stock.move,month",0,October,Outubro
stock,view,stock.inventory.line.split,0,Ok,Ok
stock,view,stock.move.consume,0,Ok,Ok
stock,view,stock.move.scrap,0,Ok,Ok
stock,view,stock.move.split,0,Ok,Ok
stock,view,stock.split.into,0,Ok,Ok
stock,view,stock.location.product,0,Open Product,Abrir Produto
stock,code,addons/stock/stock.py,1706,Operation forbidden,Operação proibida
stock,help,"stock.move,address_id",0,"Optional address where goods are to be delivered, specifically used for allotment","Endereço opcional onde as mercadorias devem ser entregues, espcificamente usado para distribuição"
stock,help,"stock.location,posx",0,"Optional localization details, for information purpose only","Detalhes opcionais do local, apenas em caráter informativo"
stock,help,"stock.location,posy",0,"Optional localization details, for information purpose only","Detalhes opcionais do local, apenas em caráter informativo"
stock,help,"stock.location,posz",0,"Optional localization details, for information purpose only","Detalhes opcionais do local, apenas em caráter informativo"
stock,help,"stock.production.lot,prefix",0,Optional prefix to prepend when displaying this serial number: PREFIX/SERIAL [INT_REF],Prefixo opcional para mostrar junto com o número serial: PREFIXO/SERIAL [INT_REF]
stock,help,"stock.move,move_dest_id",0,Optional: next stock move when chaining them,Opcional: o próximo movimento de estoque quando estiver encadeado
stock,view,stock.move,0,Order,Pedido
stock,view,stock.move,0,Order Date,Data do Pedido
stock,view,stock.picking,0,Order Date,Data do Pedido
stock,field,"stock.picking,date",0,Order Date,Data do Pedido
stock,report,stock.picking.list,0,Order(Origin),Pedido (Origem)
stock,view,stock.move,0,Orders planned for today,Ordens planejadas para hoje
stock,view,stock.move,0,Orders processed Today or planned for Today,Pedidos processados Hoje ou planejados para Hoje
stock,field,"stock.move,origin",0,Origin,Origem
stock,view,stock.picking,0,Origin,Origem
stock,field,"stock.picking,origin",0,Origin,Origem
stock,help,"stock.tracking,serial",0,Other reference or serial number,Outra referência ou número de série
stock,selection,"report.stock.move,type",0,Others,Outros
stock,field,"report.stock.move,product_qty_out",0,Out Qty,Qtde Saída
stock,view,report.stock.move,0,Outgoing,Enviando
stock,view,board.board,0,Outgoing Products,Saída de Produtos
stock,model,"ir.actions.act_window,name",stock.action_stock_outgoing_product_delay,Outgoing Products,Saída de Produtos
stock,model,"stock.location,name",stock.stock_location_output,Output,Saída
stock,field,"stock.warehouse,partner_address_id",0,Owner Address,Endereço do Proprietário
stock,code,addons/stock/product.py,441,P&L Qty,Qtd P&L
stock,view,stock.move,0,Pack,Embalagem
stock,field,"stock.move,tracking_id",0,Pack,Embalagem
stock,view,stock.tracking,0,Pack Identification,Identificação da Embalagem
stock,field,"stock.tracking,name",0,Pack Reference,Referência de Embalagem
stock,view,stock.tracking,0,Pack Search,Procurar Embalagem
stock,model,"ir.ui.menu,name",stock.menu_product_packaging_stock_action,Packaging,Empacotamento
stock,field,"stock.move,product_packaging",0,Packaging,Empacotamento
stock,view,report.stock.move,0,Packing,Empacotamento
stock,field,"report.stock.move,picking_id",0,Packing,Empacotamento
stock,report,stock.picking.list,0,Packing List:,Lista da Embalagem:
stock,model,"ir.actions.report.xml,name",stock.report_picking_list,Packing list,Romaneio
stock,model,"ir.actions.act_window,name",stock.action_tracking_form,Packs,Embalagens
stock,model,"ir.model,name",stock.model_stock_tracking,Packs,Embalagens
stock,model,"ir.ui.menu,name",stock.menu_action_tracking_form,Packs,Embalagens
stock,view,stock.tracking,0,Packs,Embalagens
stock,view,stock.location,0,Parent Location,Local Pai
stock,field,"stock.location,location_id",0,Parent Location,Local Pai
stock,field,"stock.inventory.line.split.lines,wizard_exist_id",0,Parent Wizard,Assistente Pai
stock,field,"stock.inventory.line.split.lines,wizard_id",0,Parent Wizard,Assistente Pai
stock,field,"stock.move.split.lines,wizard_id",0,Parent Wizard,Assistente Pai
stock,field,"stock.move.split.lines,wizard_exist_id",0,Parent Wizard (for existing lines),Assistente pai (por linhas existentes)
stock,selection,"stock.picking,move_type",0,Partial Delivery,Entrega Parcial
stock,model,"ir.model,name",stock.model_stock_partial_move,Partial Move Processing Wizard,Assistente de Processamento de Movimentação Parcial
stock,model,"ir.model,name",stock.model_stock_partial_picking,Partial Picking Processing Wizard,Assistente de Separação Parcial
stock,model,"ir.model,name",stock.model_res_partner,Partner,Parceiro
stock,view,report.stock.inventory,0,Partner,Parceiro
stock,field,"report.stock.inventory,partner_id",0,Partner,Parceiro
stock,view,report.stock.move,0,Partner,Parceiro
stock,field,"report.stock.move,partner_id",0,Partner,Parceiro
stock,view,stock.move,0,Partner,Parceiro
stock,field,"stock.move,partner_id",0,Partner,Parceiro
stock,view,stock.picking,0,Partner,Parceiro
stock,field,"stock.picking,partner_id",0,Partner,Parceiro
stock,model,"stock.location,name",stock.stock_location_locations_partner,Partner Locations,Local dos Parceiros
stock,selection,"product.product,valuation",0,Periodical (manual),Periódico (manual)
stock,model,"ir.actions.act_window,help",stock.action_inventory_form,"Periodical Inventories are used to count the number of products available per location. You can use it once a year when you do the general inventory or whenever you need it, to correct the current stock level of a product.",Os inventários Periódicos são usados para se contar a quantidade de produtos disponível em cada localização. Você pode usá-lo uma vez por ano ao refazer seu inventario ou cada vez que precisar corrigir os níveis de estoque de um produto.
stock,model,"ir.actions.act_window,name",stock.action_inventory_form,Physical Inventories,Inventários Físicos
stock,model,"ir.ui.menu,name",stock.menu_action_inventory_form,Physical Inventories,Inventários Físicos
stock,view,stock.inventory,0,Physical Inventory,Inventário Físico
stock,model,"stock.location,name",stock.stock_location_locations,Physical Locations,Localizações Físicas
stock,view,stock.move,0,Picking,Separação
stock,field,"stock.partial.move,picking_id",0,Picking,Separação
stock,field,"stock.partial.picking,picking_id",0,Picking,Separação
stock,model,"ir.model,name",stock.model_stock_picking,Picking List,Lista de Separação
stock,help,"stock.location,chained_company_id",0,Picking List containing the chained move will belong to this company ( leave empty to use the default company determination rules ).,A Lista de Separação contendo a movimentação encadeada pertencerá a esta empresa (deixe em branco para usar as regras padrões determinadas pela empresa)
stock,report,stock.picking.list,0,Picking List:,Lista de Separação:
